id;code;name;unit;allow_fractional_sale;description
2430;2515;PARAF SEXT ROSC SOB 5/16X70 ZB.;Cento;True;PARAF SEXT ROSC SOB 5/16X70 ZB.
2431;2516;PARAF SEXT ROSC SOB 5/16X75 ZB.;Cento;True;PARAF SEXT ROSC SOB 5/16X75 ZB.
2432;2517;PARAF SEXT ROSC SOB 5/16X80;Cento;True;PARAF SEXT ROSC SOB 5/16X80
2433;2518;PARAF SEXT ROSC SOB 5/16X90;Cento;True;PARAF SEXT ROSC SOB 5/16X90
2434;2519;PARAF SEXT ROSC SOB 5/16X100;Cento;True;PARAF SEXT ROSC SOB 5/16X100
2435;2520;PARAF SEXT ROSC SOB 5/16X110;Cento;True;PARAF SEXT ROSC SOB 5/16X110
2436;2521;PARAF SEXT ROSC SOB 5/16X120;Cento;True;PARAF SEXT ROSC SOB 5/16X120
2437;2522;PARAF SEXT ROSC SOB 3/8X40;Cento;True;PARAF SEXT ROSC SOB 3/8X40
2438;2523;PARAF SEXT ROSC SOB 3/8X45;Cento;True;PARAF SEXT ROSC SOB 3/8X45
2439;2524;PARAF SEXT ROSC SOB 3/8X50;Cento;True;PARAF SEXT ROSC SOB 3/8X50
2440;2525;PARAF SEXT ROSC SOB 3/8X55;Cento;True;PARAF SEXT ROSC SOB 3/8X55
2441;2526;PARAF SEXT ROSC SOB 3/8X60;Cento;True;PARAF SEXT ROSC SOB 3/8X60
2442;2527;PARAF SEXT ROSC SOB 3/8X65;Cento;True;PARAF SEXT ROSC SOB 3/8X65
2443;2528;PARAF SEXT ROSC SOB 3/8X70;Cento;True;PARAF SEXT ROSC SOB 3/8X70
2444;2529;PARAF SEXT ROSC SOB 3/8X75;Cento;True;PARAF SEXT ROSC SOB 3/8X75
2445;2530;PARAF SEXT ROSC SOB 3/8X80;Cento;True;PARAF SEXT ROSC SOB 3/8X80
2446;2531;PARAF SEXT ROSC SOB 3/8X90;Cento;True;PARAF SEXT ROSC SOB 3/8X90
2447;2532;PARAF SEXT ROSC SOB 3/8X100;Cento;True;PARAF SEXT ROSC SOB 3/8X100
2448;2533;PARAF SEXT ROSC SOB 3/8X110;Cento;True;PARAF SEXT ROSC SOB 3/8X110
2449;2534;PARAF SEXT ROSC SOB 3/8X120;Cento;True;PARAF SEXT ROSC SOB 3/8X120
2450;2535;PARAF SEXT ROSC SOB 1/4X100;Cento;True;PARAF SEXT ROSC SOB 1/4X100
2451;2544;PARAF P/ TERM BAT 5/16X1.1/4 ZB;Cento;True;PARAF P/ TERM BAT 5/16X1.1/4 ZB
2452;2545;PARAF SEXT C/PONTA 8X27;Cento;True;PARAF SEXT C/PONTA 8X27
2453;2546;PARAF SEXT CAB ALTA 8X18;Cento;True;PARAF SEXT CAB ALTA 8X18
2454;2547;PARAF SEXT C/CHANFRO 10X50;Cento;True;PARAF SEXT C/CHANFRO 10X50
2455;2548;PARAF CARDAN MB 10.9 10X30 C/POEAR;Cento;True;PARAF CARDAN MB 10.9 10X30 C/POEAR
2456;2549;PARAF CARDAN MB 10.9 12X32;Cento;True;PARAF CARDAN MB 10.9 12X32
2457;2550;PARAF RS P/LAMA 6,3X19 ZB;Cento;True;PARAF RS P/LAMA 6,3X19 ZB
2458;2551;PARAF CRAVO UNF G.5 3/8X1.1/4 *;Cento;True;PARAF CRAVO UNF G.5 3/8X1.1/4 *
2459;2552;PARAF CRAVO UNF G.5 3/8X1.3/8 *;Cento;True;PARAF CRAVO UNF G.5 3/8X1.3/8 *
2460;2553;PARAF CRAVO UNF G.5 3/8X1.1/2 *;Cento;True;PARAF CRAVO UNF G.5 3/8X1.1/2 *
2461;2554;PARAF CRAVO UNF G.5 3/8X1.3/4 *;Cento;True;PARAF CRAVO UNF G.5 3/8X1.3/4 *
2462;2555;PARAF CRAVO UNF G.5 3/8X2 *;Cento;True;PARAF CRAVO UNF G.5 3/8X2 *
2463;2556;PARAF CRAVO UNF G.5 7/16X1.1/4 *;Cento;True;PARAF CRAVO UNF G.5 7/16X1.1/4 *
2464;2557;PARAF CRAVO UNF G.5 7/16X1.3/8 *;Cento;True;PARAF CRAVO UNF G.5 7/16X1.3/8 *
2465;2558;PARAF CRAVO UNF G.5 7/16X1.1/2 *;Cento;True;PARAF CRAVO UNF G.5 7/16X1.1/2 *
2466;2559;PARAF CRAVO UNF G.5 7/16X1.3/4 *;Cento;True;PARAF CRAVO UNF G.5 7/16X1.3/4 *
2467;2560;PARAF CRAVO UNF G.5 7/16X2 *;Cento;True;PARAF CRAVO UNF G.5 7/16X2 *
2468;2561;PARAF CRAVO UNF G.5 1/2X1.1/4 *;Cento;True;PARAF CRAVO UNF G.5 1/2X1.1/4 *
2469;2562;PARAF CRAVO UNF G.5 1/2X1.3/8 *;Cento;True;PARAF CRAVO UNF G.5 1/2X1.3/8 *
2470;2563;PARAF CRAVO UNF G.5 1/2X1.1/2 *;Cento;True;PARAF CRAVO UNF G.5 1/2X1.1/2 *
2471;2564;PARAF CRAVO UNF G.5 1/2X1.3/4 *;Cento;True;PARAF CRAVO UNF G.5 1/2X1.3/4 *
2472;2565;PARAF CRAVO UNF G.5 1/2X2 *;Cento;True;PARAF CRAVO UNF G.5 1/2X2 *
2473;2566;PARAF CRAVO UNF G.5 9/16X1.1/4 *;Cento;True;PARAF CRAVO UNF G.5 9/16X1.1/4 *
2474;2567;PARAF CRAVO UNF G.5 9/16X1.3/8 *;Cento;True;PARAF CRAVO UNF G.5 9/16X1.3/8 *
2475;2568;PARAF CRAVO UNF G.5 9/16X1.1/2 *;Cento;True;PARAF CRAVO UNF G.5 9/16X1.1/2 *
2476;2569;PARAF CRAVO UNF G.5 9/16X1.3/4 *;Cento;True;PARAF CRAVO UNF G.5 9/16X1.3/4 *
2477;2570;PARAF CRAVO UNF G.5 9/16X2 *;Cento;True;PARAF CRAVO UNF G.5 9/16X2 *
2478;2571;PARAF SEXT A325 RP 5/8X1.3/4 *;Cento;True;PARAF SEXT A325 RP 5/8X1.3/4 *
2479;2572;PARAF SEXT A325 RP 5/8X2 *;Cento;True;PARAF SEXT A325 RP 5/8X2 *
2480;2573;PARAF SEXT A325 RP 5/8X2.1/4 *;Cento;True;PARAF SEXT A325 RP 5/8X2.1/4 *
2481;2574;PARAF SEXT A325 RP 5/8X2.1/2 *;Cento;True;PARAF SEXT A325 RP 5/8X2.1/2 *
2482;2575;PARAF SEXT A325 RP 5/8X2.3/4 *;Cento;True;PARAF SEXT A325 RP 5/8X2.3/4 *
2484;2577;PARAF SEXT A325 RP 5/8X3*;Cento;True;PARAF SEXT A325 RP 5/8X3*
2485;2578;PARAF SEXT A325 RP 5/8X3.1/4 *;Cento;True;PARAF SEXT A325 RP 5/8X3.1/4 *
2486;2579;PARAF SEXT A325 RP 5/8X3.1/2 *;Cento;True;PARAF SEXT A325 RP 5/8X3.1/2 *
2487;2580;PARAF SEXT A325 RP 5/8X3.3/4 *;Cento;True;PARAF SEXT A325 RP 5/8X3.3/4 *
2488;2581;PARAF SEXT A325 RP 5/8X4 *;Cento;True;PARAF SEXT A325 RP 5/8X4 *
2489;2582;PARAF SEXT A325 RP 3/4X1.3/4 *;Cento;True;PARAF SEXT A325 RP 3/4X1.3/4 *
2490;2583;PARAF SEXT A325 RP 3/4X2 *;Cento;True;PARAF SEXT A325 RP 3/4X2 *
2491;2584;PARAF SEXT A325 RP 3/4X2.1/4 *;Cento;True;PARAF SEXT A325 RP 3/4X2.1/4 *
2493;2586;PARAF SEXT A325 RP 3/4X2.3/4 *;Cento;True;PARAF SEXT A325 RP 3/4X2.3/4 *
2494;2587;PARAF SEXT A325 RP 3/4X3 *;Cento;True;PARAF SEXT A325 RP 3/4X3 *
2495;2588;PARAF SEXT A325 RP 3/4X3.1/4 *;Cento;True;PARAF SEXT A325 RP 3/4X3.1/4 *
2496;2589;PARAF SEXT A325 RP 3/4X3.1/2 *;Cento;True;PARAF SEXT A325 RP 3/4X3.1/2 *
2497;2590;PARAF SEXT A325 RP 3/4X3.3/4 *;Cento;True;PARAF SEXT A325 RP 3/4X3.3/4 *
2498;2591;PARAF SEXT A325 RP 3/4X4 *;Cento;True;PARAF SEXT A325 RP 3/4X4 *
2499;2592;PARAF SEXT A325 RP 3/4X4.1/2 *;Cento;True;PARAF SEXT A325 RP 3/4X4.1/2 *
2500;2593;PARAF SEXT A325 RP 3/4X2.1/2 *;Cento;True;PARAF SEXT A325 RP 3/4X2.1/2 *
2501;2598;PARAF SEXT A325 RP 3/4X5 *;Cento;True;PARAF SEXT A325 RP 3/4X5 *
2502;2604;PARAF SEXT A325 RP 1/2X1.1/4 *;Cento;True;PARAF SEXT A325 RP 1/2X1.1/4 *
2503;2607;PARAFUSO AUTO ATAR. FENDA PANELA 2.2X6.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.2X6.5 ZB
2504;2608;PARAFUSO AUTO ATAR. FENDA PANELA 2.2X9.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.2X9.5 ZB
2505;2609;PARAFUSO AUTO ATAR. FENDA PANELA 2.2X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.2X13 ZB
2506;2610;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X6.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X6.5 ZB
2507;2611;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X9.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X9.5 ZB
2508;2612;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X13 ZB
2509;2613;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X16 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X16 ZB
2510;2614;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X19 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 2.9X19 ZB
2511;2615;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X6.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X6.5 ZB
2512;2616;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X9.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X9.5 ZB
2513;2617;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X13 ZB
2514;2618;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X16 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X16 ZB
2515;2619;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X19 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X19 ZB
2516;2620;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X22 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X22 ZB
2517;2621;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X25 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.5X25 ZB
2518;2622;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X9.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X9.5 ZB
2519;2623;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X13 ZB
2520;2624;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X16 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X16 ZB
2521;2625;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X19 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X19 ZB
2522;2626;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X22 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X22 ZB
2523;2627;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X25 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X25 ZB
2524;2628;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X32 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 3.9X32 ZB
2525;2629;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X9.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X9.5 ZB
2526;2630;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X13 ZB
2527;2631;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X16 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X16 ZB
2528;2632;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X19 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X19 ZB
2529;2633;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X22 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X22 ZB
2530;2634;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X25 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X25 ZB
2531;2635;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X32 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X32 ZB
2532;2636;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X38 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.2X38 ZB
2533;2637;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X9.5 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X9.5 ZB
2534;2638;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X13 ZB
2535;2639;PARAF AAT PHIL PAN 2.2X6.5;Cento;True;PARAF AAT PHIL PAN 2.2X6.5
2536;2640;PARAF AAT PHIL PAN 2.2X9.5;Cento;True;PARAF AAT PHIL PAN 2.2X9.5
2537;2641;PARAF AAT PHIL PAN 2.2X13;Cento;True;PARAF AAT PHIL PAN 2.2X13
2538;2642;PARAF AAT PHIL PAN 2.9X6.5;Cento;True;PARAF AAT PHIL PAN 2.9X6.5
2539;2643;PARAF AAT C/CHATA ZB 2.2X6,5;Cento;True;PARAF AAT C/CHATA ZB 2.2X6,5
2540;2644;PARAF AAT C/CHATA ZB 2.2X9,5;Cento;True;PARAF AAT C/CHATA ZB 2.2X9,5
2541;2645;PARAF AAT C/CHATA ZB 2.2X13;Cento;True;PARAF AAT C/CHATA ZB 2.2X13
2542;2646;PARAF AAT C/CHATA ZB 2.9X6,5;Cento;True;PARAF AAT C/CHATA ZB 2.9X6,5
2543;2647;PARAF AAT C/CHATA ZB 2.9X9.5;Cento;True;PARAF AAT C/CHATA ZB 2.9X9.5
2544;2648;PARAF AAT C/CHATA ZB 2.9X13;Cento;True;PARAF AAT C/CHATA ZB 2.9X13
2545;2649;PARAF AAT C/CHATA ZB 2.9X16;Cento;True;PARAF AAT C/CHATA ZB 2.9X16
2546;2650;PARAF AAT C/CHATA ZB 2.9X19;Cento;True;PARAF AAT C/CHATA ZB 2.9X19
2547;2651;PARAF AAT C/CHATA ZB 3,5X6,5;Cento;True;PARAF AAT C/CHATA ZB 3,5X6,5
2548;2652;PARAF AAT C/CHATA ZB 3,5X9.5;Cento;True;PARAF AAT C/CHATA ZB 3,5X9.5
2549;2653;PARAF AAT C/CHATA ZB 3,5X13;Cento;True;PARAF AAT C/CHATA ZB 3,5X13
2550;2654;PARAF AAT C/CHATA ZB 3,5X16;Cento;True;PARAF AAT C/CHATA ZB 3,5X16
2551;2655;PARAF AAT C/CHATA ZB 3,5X19;Cento;True;PARAF AAT C/CHATA ZB 3,5X19
2552;2656;PARAF AAT C/CHATA ZB 3,5X22;Cento;True;PARAF AAT C/CHATA ZB 3,5X22
2553;2657;PARAF AAT C/CHATA ZB 3,5X25;Cento;True;PARAF AAT C/CHATA ZB 3,5X25
2554;2658;PARAF AAT C/CHATA ZB 3,9X9.5;Cento;True;PARAF AAT C/CHATA ZB 3,9X9.5
2555;2659;PARAF AAT C/CHATA ZB 3,9X13;Cento;True;PARAF AAT C/CHATA ZB 3,9X13
2556;2660;PARAF AAT C/CHATA ZB 3,9X16;Cento;True;PARAF AAT C/CHATA ZB 3,9X16
2557;2661;PARAF AAT C/CHATA ZB 3,9X19;Cento;True;PARAF AAT C/CHATA ZB 3,9X19
2558;2662;PARAF AAT C/CHATA ZB 3,9X22;Cento;True;PARAF AAT C/CHATA ZB 3,9X22
2559;2663;PARAF AAT C/CHATA ZB 3,9X25;Cento;True;PARAF AAT C/CHATA ZB 3,9X25
2560;2664;PARAF AAT C/CHATA ZB 3,9X32;Cento;True;PARAF AAT C/CHATA ZB 3,9X32
2561;2665;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X16 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X16 ZB
2562;2666;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X19 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X19 ZB
2563;2668;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X25 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X25 ZB
2564;2669;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X32 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X32 ZB
2565;2670;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X38 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X38 ZB
2566;2671;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X45 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X45 ZB
2567;2672;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X50 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X50 ZB
2568;2673;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X13 ZB
2569;2674;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X16 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X16 ZB
2570;2675;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X19 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X19 ZB
2571;2676;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X22 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X22 ZB
2572;2677;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X25 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X25 ZB
2573;2678;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X32 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X32 ZB
2574;2679;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X38 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X38 ZB
2575;2680;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X45 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X45 ZB
2576;2681;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X50 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 5.5X50 ZB
2577;2682;PARAF AAT C/CHATA ZB 4.2X9.5;Cento;True;PARAF AAT C/CHATA ZB 4.2X9.5
2578;2683;PARAF AAT PHIL PAN 2.9X9.5;Cento;True;PARAF AAT PHIL PAN 2.9X9.5
2579;2684;PARAF AAT PHIL PAN 2.9X13;Cento;True;PARAF AAT PHIL PAN 2.9X13
2580;2685;PARAF AAT PHIL PAN 2.9X16;Cento;True;PARAF AAT PHIL PAN 2.9X16
2581;2686;PARAF AAT PHIL PAN 2.9X19;Cento;True;PARAF AAT PHIL PAN 2.9X19
2582;2687;PARAF AAT PHS C/CHATA 2,2X6,5;Cento;True;PARAF AAT PHS C/CHATA 2,2X6,5
2584;2689;PARAF AAT PHIL PAN 3.5X6.5;Cento;True;PARAF AAT PHIL PAN 3.5X6.5
2586;2691;PARAF AAT C/CHATA ZB 4.2X13;Cento;True;PARAF AAT C/CHATA ZB 4.2X13
2587;2692;PARAF AAT PHIL PAN 3.5X9.5;Cento;True;PARAF AAT PHIL PAN 3.5X9.5
2588;2693;PARAF AAT C/CHATA ZB 4.2X16;Cento;True;PARAF AAT C/CHATA ZB 4.2X16
2589;2694;PARAF AAT C/CHATA ZB 4.2X19;Cento;True;PARAF AAT C/CHATA ZB 4.2X19
2590;2695;PARAF AAT C/CHATA ZB 4.2X22;Cento;True;PARAF AAT C/CHATA ZB 4.2X22
2592;2697;PARAF AAT C/CHATA ZB 4.2X25;Cento;True;PARAF AAT C/CHATA ZB 4.2X25
2593;2698;PARAF AAT C/CHATA ZB 4.2X32;Cento;True;PARAF AAT C/CHATA ZB 4.2X32
2594;2699;PARAF AAT C/CHATA ZB 4.2X38;Cento;True;PARAF AAT C/CHATA ZB 4.2X38
2595;2700;PARAF AAT C/CHATA ZB 4.8X9,5;Cento;True;PARAF AAT C/CHATA ZB 4.8X9,5
2596;2701;PARAF AAT C/CHATA ZB 4.8X13;Cento;True;PARAF AAT C/CHATA ZB 4.8X13
2597;2702;PARAF AAT C/CHATA ZB 4.8X16;Cento;True;PARAF AAT C/CHATA ZB 4.8X16
2598;2703;PARAF AAT C/CHATA ZB 4.8X19;Cento;True;PARAF AAT C/CHATA ZB 4.8X19
2599;2704;PARAF AAT C/CHATA ZB 4.8X22;Cento;True;PARAF AAT C/CHATA ZB 4.8X22
2600;2705;PARAF AAT PHS C/CHATA 2,2X9,5;Cento;True;PARAF AAT PHS C/CHATA 2,2X9,5
2601;2706;PARAF AAT C/CHATA ZB 4.8X25;Cento;True;PARAF AAT C/CHATA ZB 4.8X25
2602;2707;PARAF AAT C/CHATA ZB 4.8X32;Cento;True;PARAF AAT C/CHATA ZB 4.8X32
2603;2708;PARAF AAT PHS C/CHATA 2,2X13;Cento;True;PARAF AAT PHS C/CHATA 2,2X13
2604;2709;PARAF AAT C/CHATA ZB 4.8X38;Cento;True;PARAF AAT C/CHATA ZB 4.8X38
2605;2710;PARAF AAT PHS C/CHATA 2,9X6,5;Cento;True;PARAF AAT PHS C/CHATA 2,9X6,5
2606;2711;PARAF AAT PHS C/CHATA 2,9X9,5;Cento;True;PARAF AAT PHS C/CHATA 2,9X9,5
2607;2712;PARAF AAT C/CHATA ZB 4.8X45;Cento;True;PARAF AAT C/CHATA ZB 4.8X45
2608;2713;PARAF AAT C/CHATA ZB 4.8X50;Cento;True;PARAF AAT C/CHATA ZB 4.8X50
2609;2714;PARAF AAT C/CHATA ZB 5.5X13;Cento;True;PARAF AAT C/CHATA ZB 5.5X13
2610;2715;PARAF AAT C/CHATA ZB 5.5X16;Cento;True;PARAF AAT C/CHATA ZB 5.5X16
2611;2716;PARAF AAT C/CHATA ZB 5.5X19;Cento;True;PARAF AAT C/CHATA ZB 5.5X19
2612;2717;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X13 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X13 ZB
2613;2718;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X16 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X16 ZB
2614;2719;PARAF AAT PHIL PAN 3.5X13;Cento;True;PARAF AAT PHIL PAN 3.5X13
2615;2720;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X19 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X19 ZB
2616;2721;PARAF AAT PHS C/CHATA 2,9X13;Cento;True;PARAF AAT PHS C/CHATA 2,9X13
2617;2722;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X22 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X22 ZB
2618;2723;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X25 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X25 ZB
2619;2724;PARAF AAT PHIL PAN 3.5X16;Cento;True;PARAF AAT PHIL PAN 3.5X16
2620;2725;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X32 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X32 ZB
2621;2726;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X38 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X38 ZB
2622;2727;PARAF AAT PHIL PAN 3.5X19;Cento;True;PARAF AAT PHIL PAN 3.5X19
2623;2728;PARAF AAT C/CHATA ZB 5.5X22;Cento;True;PARAF AAT C/CHATA ZB 5.5X22
2624;2729;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X45 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X45 ZB
2625;2730;PARAF AAT C/CHATA ZB 5.5X25;Cento;True;PARAF AAT C/CHATA ZB 5.5X25
2626;2731;PARAF AAT PHIL PAN 3.5X22;Cento;True;PARAF AAT PHIL PAN 3.5X22
2627;2732;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X50 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 6.3X50 ZB
2628;2733;PARAF AAT PHIL PAN 3.5X25;Cento;True;PARAF AAT PHIL PAN 3.5X25
2629;2734;PARAF AAT PHS C/CHATA 2,9X16;Cento;True;PARAF AAT PHS C/CHATA 2,9X16
2630;2735;PARAF AAT PHS C/CHATA 2,9X19;Cento;True;PARAF AAT PHS C/CHATA 2,9X19
2631;2736;PARAF AAT C/CHATA ZB 5.5X32;Cento;True;PARAF AAT C/CHATA ZB 5.5X32
2632;2737;PARAF AAT PHS C/CHATA 3,5X6,5;Cento;True;PARAF AAT PHS C/CHATA 3,5X6,5
2633;2738;PARAF AAT C/CHATA ZB 5.5X38;Cento;True;PARAF AAT C/CHATA ZB 5.5X38
2634;2739;PARAF AAT PHIL PAN 3.9X9.5;Cento;True;PARAF AAT PHIL PAN 3.9X9.5
2635;2740;PARAF AAT PHS C/CHATA 3,5X9,5;Cento;True;PARAF AAT PHS C/CHATA 3,5X9,5
2636;2741;PARAF AAT C/CHATA ZB 5.5X45;Cento;True;PARAF AAT C/CHATA ZB 5.5X45
2637;2742;PARAF AAT PHS C/CHATA 3,5X13;Cento;True;PARAF AAT PHS C/CHATA 3,5X13
2638;2743;PARAF AAT PHIL PAN 3.9X13;Cento;True;PARAF AAT PHIL PAN 3.9X13
2639;2744;PARAF AAT C/CHATA ZB 6.3X13;Cento;True;PARAF AAT C/CHATA ZB 6.3X13
2640;2745;PARAF AAT PHS C/CHATA 3,5X16;Cento;True;PARAF AAT PHS C/CHATA 3,5X16
2641;2746;PARAF AAT PHIL PAN 3.9X16;Cento;True;PARAF AAT PHIL PAN 3.9X16
2642;2747;PARAF AAT C/CHATA ZB 6.3X16;Cento;True;PARAF AAT C/CHATA ZB 6.3X16
2643;2748;PARAF AAT C/CHATA ZB 6.3X19;Cento;True;PARAF AAT C/CHATA ZB 6.3X19
2644;2749;PARAF AAT PHS C/CHATA 3,5X19;Cento;True;PARAF AAT PHS C/CHATA 3,5X19
2645;2750;PARAF AAT PHIL PAN 3.9X19;Cento;True;PARAF AAT PHIL PAN 3.9X19
2646;2751;PARAF AAT C/CHATA ZB 6.3X22;Cento;True;PARAF AAT C/CHATA ZB 6.3X22
